ID,Date,DBA,Address,Latitude,Longitude,FacilityType,InspType,Risk,Results,Violations
2365314,03/05/2020,MISOYA CHICAGO INC.,213 E OHIO ST,41.8924589403376,-87.62211240129513,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE NOT DEMONSTRATING KNOWLEDGE OF FOOD SAFETY RULES. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CERTIFIED FOOD SERVICE MANAGER ON SITE WHILE PREPARING AND SERVING TCS FOODS ( PORK, SOUP...) INSTRUCTED TO OBTAIN. PRIORITY FOUNDATION VIOLATION 7-38-012. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY AND KIT ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION#: 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: KNOBS AT 3-COMP SINK NOT SHUTTING OFF, INSTRUCTED TO REPAIR AND MAINTAIN."
2363127,03/03/2020,POTBELLY SANDWICH WORKS LLC,2264 N LINCOLN AVE,41.92324676492679,-87.64590018357082,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FOR STORED ITEMS,THROUGHOUT THE PREMISES,INCLUDED BASEMENT AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN  BRICK WALLS  AT DRY STORAGE(SODA BOXES) AND HALLWAY WERE FOOD AND FOOD CONTAINERS ARE STORED IN BASEMENT AREA. INSTRUCTED TO SEAL BRICK WALLS AT MENTIONED AREA.SURFACE MUST BE SMOOTH AND CLEANABLE | 62. COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE - Comments: OBSERVED ONE MALE CUSTOMER VAPING INSIDE THE  RESTAURANT. LATER ANOTHER GROUP OF CUSTOMERS CAME IN, SAT DOWN AND  A FEMALE CUSTOMER START TO VAPING. MANAGER WAS INFORMED OF THE SITUATION OF THE FIRST INCIDENT BY THE SANITARIAN. WHEN SECOND GROUP CAME IN MANAGER OBSERVED THE FEMALE CUSTOMER VAPING, BOTH TIMES MANAGER ASK THE GROUP TO LEAVE THE PREMISES. NO SMOKING/VAPING IN PUBLIC PLACE.  INDOOR  AIR ORDINANCE. SMOKING IN PUBLIC PLACE: 7-32-015, CITATION ISSUED."
2365340,03/05/2020,PENNY'S ROSCOE,3400 N SHEFFIELD AVE,41.9436113646505,-87.65436890530064,Restaurant,Canvass,Risk 1 (High),Fail,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: SOME BULK CONTAINERS NOT LABELED AT BASEMENT PREP AREA. INSTRUCTED MANAGER MUST LABEL ALL BULK CONTAINERS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BURNED OUT LIGHT BULBS (X2) ABOVE PREP TABLE AT BASEMENT PREP AREA. MUST REPLACE WITH WORKING LIGHT BULBS. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: THE FOLLOWING PREVIOUS CORE VIOLATION FROM REPORT #2304316 DATED ON 08/08/19 NOT CORRECTED-#53 NOTED BATHROOM DOOR AT REAR PREP AREA NOT SELF CLOSING. INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE AT THE DOOR AND MAINTAIN BY DATE OF REINSPECTION. PRIORITY FOUNDATION 7-42-090.
2363133,03/03/2020,PORTAGE PARK,5330 W Berteau(4200N),41.957015098286135,-87.76100592790463,School,Canvass Re-Inspection,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOT CORRECTED.5-203.11- OBSERVED NO HAND WASHING SINK IN THE FOOD SERVING AREA. A HAND WASHING SINK MUST BE LOCATED TO ALLOW CONVENIENT USE BY EMPLOYEES IN ALL FOOD SERVING AREAS. INSTRUCTED FACILITY TO PROVIDE AND TO MAINTAIN. PRIORITY FOUNDATION 7-38-030(C). NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17- WASTE RECEPTACLES FOR WOMENS WASHROOM(STAFF) IN OLD BUILDING MUST HAVE A COVER OR LID."
2365268,03/04/2020,O & E FOREVER INC.,5309 N CLARK ST,41.97833437097476,-87.66819023693519,Restaurant,Canvass,Risk 2 (Medium),Pass w/ Conditions,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACKFLOW PREVENTION DEVICES AT ICE MACHINE, ESPRESSO MACHINE AND DRIP COFFEE MACHINE. MUST PROVIDE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: FOUND PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT DATED 11-18-19 INSPECTION # 2345830. VIOLATION 53. OBSERVED NO LID ON TRASH CAN IN PUBLIC BATHROOM. INSTRUCTED TO PROVIDE. VIOLATION 55. OBSERVED SMALL HOLES ON CEILING ABOVE DRY STORAGE AREA IN BASEMENT. INSTRUCTED TO PATCH,REPAIR AND MAINTAIN. PRIORITY FOUNDATION. CITATION ISSUED. 7-42-090.  TRASH CANS PROVIDED WITH LIDS INSIDE RESTROOM AND HOLES SEALED AT BASEMENT CEILING BY 3-6-20."
2365333,03/05/2020,"EPIC BURGER, INC",407 N CLARK ST,41.88942242357974,-87.63091874436272,Restaurant,Canvass,Risk 1 (High),Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD ON MAIN COOK LINE WITH DEEP GROOVES. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED AN EXPOSED HAND WASH SINK ON MAIN COOK LINE WITH LOW WATER PRESSURE. INSTRUCTED TO REPAIR AND MAINTAIN IN GOOD WORKING ORDER.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF DUST AND GRIME ON CEILING ABOVE 3 COMPARTMENT SINK. INSTRUCTED TO CLEAN AND MAINTAIN."
2363183,03/03/2020,"KOPI, A TRAVELER'S CAFE",5317 N CLARK ST,41.97860740426517,-87.6681764114042,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,NA
2365283,03/05/2020,YOLK - WICKER PARK,1819 W DIVISION ST,41.90314384002702,-87.67315743621683,Restaurant,Canvass,Risk 1 (High),Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE IN UNISEX EMPLOYEE WASHROOM. INSTRUCTED TO INSTALL AND MAINTAIN.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED A BUILD UP OF GREASE AND GRIME BEHIND USED COOKING OIL CAN LOCATED IN ALLEY AT REAR OF BUILDING. INSTRUCTED TO CLEAN AND MAINTAIN FREE OF DEBRIS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A SMALL AMOUNT OF MILDEW BUILD UP ON WALLS AROUND LOW TEMPERATURE DISH MACHINE. INSTRUCTED TO CLEAN AND MAINTAIN."
2363197,03/03/2020,POTBELLY SANDWICH SHOP,1560 N WELLS ST,41.9108947798037,-87.63484961938154,Restaurant,Canvass,Risk 1 (High),Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: MUST PROVIDE VISIBLE AND WORKING THERMOMETER AT THE 2-DOOR PRE COOLER LOCATED NEXT TO HOT HOLDING UNIT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND DEBRIS ON CEILING VENTILATION VENTS IN REAR PREP/DISHEASHING AREA. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST BUILD UP ON CEILING VENTILATION VENTS INSIDE CUSTOMERS WASHROOMS.MUST CLEAN AND MAINTAIN."
2365396,03/06/2020,HOPSMITH TAVERN,15 W DIVISION ST,41.90382087918895,-87.62932852980815,Restaurant,Canvass,Risk 1 (High),Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS OR POSTERS NEAR HAND WASHING SINKS IN FRONT PREP AREA AND 1ST AND 2ND FLOOR BAR AREAS. MUST PROVIDE HAND WASHING SIGNS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DITH AND DUST BUILD UP INSIDE LIGHT SHIELDS ABOVE PREP TABLES IN KITCEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER AND UNNECESSARY ITEMS IN BASEMENT DRY STORAGE AREA. MUST REMOVE CLEAN AND ORGANIZE AREA. MUST ELEVATE ITEMS 6INCHES OF FLOOR/WALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR BEHIND ICE MACHINES IN REAR STORAGE AREA. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST BUILD UP ON CEILING VENTILATION VENTS ABOVE DISH MACHINE AND ABOVE PREP TABLE IN REAR COFFEE STATION AREA. MUST CLEAN AND MAINTAIN"
2363146,03/03/2020,YIMMIES BRUNCH,5800 D N LINCOLN AVE,41.98676162461309,-87.70151851461625,Restaurant,Complaint,Risk 1 (High),No Entry,NA
2363172,03/03/2020,URBAN OLIVE,11601 W TOUHY AVE,42.008536400868735,-87.91442843927047,Restaurant,Canvass,Risk 1 (High),Fail,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED COLORED CODED CUTTING BOARDS WITH OPEN SEAMS AND DARK STAINS SHOWED MANAGER. MUST REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN DOOR GASKET INSIDE OF THE 2 DOOR PREP COOLER SHOWED MANAGER. MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKET AND TO MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION(S) NOT CORRECTED FROM INSPECTION REPORT# 2320510 DATED:10/25/2019  55	6-201.13: **C** Floor and Wall Junctures, Coved, and Enclosed or Sealed INSTRUCTED TO RE GROUT FLOOR TILES WITH DEEP SEAMS IN REAR PREP/DISH WASHING AREA AND SOME IN FRONT PREP/SERVICE AREA - -	Jan 25, 2020  INSTRUCTED TO CORRECT NOTED VIOLATION AND MAINTAIN BY 3/10/2020. PRIORITY FOUNDATION VIOLATION 7-42-090,CITATION ISSUED."
2365238,03/04/2020,BROOKLYN FOOD & DELI,5431 W Chicago AVE,41.89476941876594,-87.76197389292327,Grocery Store,Canvass,Risk 2 (Medium),Out of Business,NA
2365329,03/05/2020,IT'SUGAR,600 E GRAND AVE,41.892094136861786,-87.61156988394656,STORE,Complaint,Risk 3 (Low),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT / DIARRHEA CLEANUP KIT ON SITE, INSTRUCTED TO OBTAIN. ( NO CITATION ISSUED )"
2365300,03/05/2020,BEST CHOICE FOOD MART,111 W 115TH ST,41.685175944504785,-87.62582846038941,Grocery Store,License,Risk 3 (Low),Pass,NA
2365255,03/04/2020,"GRAND CHINESE KITCHEN , CHICAGO",100 W 87TH ST,41.73637382027632,-87.62723156456728,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Violation Codes: 6-202.15 Inspector Comments: OBSERVED AN APPX.'1/2-3/4' GAP ALONG BOTTOM OF REAR DOOR.MUST MAKE DOOR TIGHT FITTING. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: Violation Codes: 3-307.11 Inspector Comments: MUST PROVIDE A SPLASH GUARD IN BETWEEN HAND SINK AND MOPSINK. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Violation Codes: 4-102.11 Inspector Comments: MUST ELIMINATE GROCERY BAGS USED FOR FOOD STORAGE AND PROVIDE FOOD GRADE BAGS | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Violation Codes: 4-601.11(C) Inspector Comments: MUST DETAIL CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP ON INTERIOR AND EXTERIOR OF WOK STATION,FAUCETS AT SAME,PIPES OF COOKING EQUIPMENT,WHEEL BASES AND LEGS OF EQUIPMENT AND PREP TABLES,FRYER CABINETS,STEAM TABLE,PREP COOLERS,REACH IN COOLERS AND FREEZERS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Violation Codes: 6-501.19 Inspector Comments: MUST ADJUST SELF CLOSING DEVICE ON TOILET ROOM DOOR TO CLOSE PROPERLY THAT IS ADJACENT TO PREP/DISH WASHING AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-201.11 Inspector Comments: MUST CLEAN DUST BUILD UP FROM EXTERIOR OF WALK IN COOLER AND CEILING TILES.MUST CLEAN FOOD DEBRIS BUILD UP FROM WALLS AND WALL BASES THROUGHOUT PREP/ DISH WASHING AREAS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-201.13 Inspector Comments: MUST GROUT FLOOR TILES THROUGHOUT PREP AND DISH WASHING AREAS.MUST REPAIR OR REPLACE LOOSE WALL TILES AND STAINED CEILING TILES IN TOILET ROOM."
2365375,03/06/2020,MOVING EVEREST CHARTER SCHOOL,416 N LARAMIE,41.88825178615288,-87.75550107075298,School,Canvass,Risk 1 (High),Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT THE HAND SINKS IN ALL STAFF RESTROOMS ON PREMISE. INSTRUCTED TO PROVIDE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN THE STAFF UNISEX RESTROOM LOCATED ON THE 3RD FLOOR FOR SANITARY NAPKINS IN UNISEX AND WOMEN'S WASHROOMS. INSTRUCTED TO PROVIDE COVERED WASTE RECEPTACLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN UNUSED EQUIPMENT (COOLER) STORED IN THE KITCHEN. INSTRUCTED TO REMOVE UNUSED EQUIPMENT OFF PREMISE."
2365278,03/05/2020,G.T.S.,5016 N Pulaski RD,41.97240585532906,-87.72829150056414,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN KITCHEN EXHAUST HOOD/FILTERS TO REMOVE ACCUMULATION OF GREASE BUILD-UP AND TO MAINTAIN.
2365215,03/04/2020,"ARTOPOLIS BAKERY, CAFE & ANGOR",306-308 S HALSTED ST,41.87772113783411,-87.64738599355731,Restaurant,Canvass,Risk 1 (High),Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON  IN CHARGE ON SITE DURING TIME OF INSPECTION. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING TIME OF INSPECTION WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (DAIRY CREAMERS, SLICED TOMATOES, CHICKEN, SOUPS, ETC) ARE BEING PREPARED AND SERVED. INSTRUCTED TO HAVE AT LEAST ONE CERTIFIED FOOD MANAGER ON SITE WITH VALID ORIGINAL CERTIFICATE POSTED FOR PUBLIC VIEW. MUST MAINTAIN. PRIORITY FOUNDATION VIOLATION. #7-38-012. CITATION ISSUED.  | 9. NO BARE HAND CONTACT WITH RTE FOOD OR A PRE-APPROVED ALTERNATIVE PROCEDURE PROPERLY ALLOWED - Comments: OBSERVED EMPLOYEE CUTTING AND & PREPARING CUCUMBERS WITH BARE HANDS IN PIZZA/SALAD PREP AREA. PERSON IN CHARGE DISCARDED CUCUMBERS AT THIS TIME. INSTRUCTED THAT BARE HAND CONTACT WITH READY TO EAT FOOD IS PROHIBITED, USE GLOVES OR TONGS TO PREVENT CONTAMINATION. PRIORITY VIOLATION. #7-38-010 CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWELS AVAILABLE AT HANDSINK IN REAR 1ST FLOOR PREP AREA HANDSINK , NOTED NO  PAPER-TOWELS OR SOAP ACCESSIBLE FOR PROPER HANDWASHING AT HANDSINK LOCATED IN COFFEE/BAR PREP AREA DURING TIME OF INSPECTION. PAPER-TOWELS AND SOAP PROVIDED. PRIORITY FOUNDATION VIOLATION. 7-38-030 (C). CITATION ISSUED.   | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED BROKEN THERMOMETERS FOR 2ND WALK IN COOLER AND LAST WALK IN FREEZER IN BASEMENT PREP AREA, AS WELL AS NO THERMOMETER OBSERVED IN PIZZA/SALAD PREP AREA ON 1ST FLOOR. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST STRIP KIT AVAILABLE FOR TESTING SANITIZER CONCENTRATION PPMS AT IN USE 3 COMPARTMENT SINK IN REAR/ BASEMENT PREP AND LOW TEMPERATURE DISH MACHINE. INSTRUCTED TO PROVIDE AND MAINTAIN ON SITE AT ALL TIMES.PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXCESSIVE FOOD DEBRIS BUILD UP ON ALL PREP TABLE SHELVING UNITS AND HEAVY EQUIPMENT THROUGHOUT ALL PREP AREAS. INSTRUCTED TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED SLIGHT LEAK AND DRIPPING WATER UNDERNEATH 3 COMPARTMENT SINK, LEAK ON HOT WATER HANDLE IN BASEMENT (REAR )HAND-SINK. INSTRUCTED TO REPAIR AND MAINTAIN IN GOOD REPAIR.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE FOOD DEBRIS ON FLOORS THROUGHOUT REAR PREP AREA ALONG WALLS ON FLOOR , UNDERNEATH ALL HEAVY COOKING EQUIPMENT AND STORAGE RACKS IN STORAGE AREA. MUST MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ALL CITY OF CHICAGO CERTIFIED FOOD MANAGER CERTIFICATE HOLDERS MUST OBTAIN ALLERGEN TRAINING CERTIFICATES. INSTRUCTED TO MEET REQUIREMENTS AND MAINTAIN ON SITE FOR REVIEW."
2365411,03/06/2020,KITCHEN 17,3132 N BROADWAY,41.93864794215576,-87.6444990872332,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"22. PROPER COLD HOLDING TEMPERATURES - Comments: FOUND THE FOLLOWING TCS FOODS HELD AT IMPROPER TEMPERATURES BETWEEN 45.1 F AND 56.8 F INSIDE 3-DOOR PREP COOLER- VEGGIE BURGER MIX, SLICED SEITAN, BREADED CALIFLOWER WINGS AND VEGAN CHEDDAR. HOWEVER FOUND SAID 3-DOOR PREP COOLER AMBIENT AIR TEMPERATURE AT 42.0 F. INSTRUCTED MANAGER ALL TCS FOODS MUST BE HELD AT 41.0 F OR BELOW IF HELD COLD. ALL OUT OF TEMPERATURE TCS FOODS VOLUNTARILLY DISCARDED. PRIORITY VIOLATION 7-38-005. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS BUILD UP ON EXTERIOR OF SINKS ESPECIALLY AROUND HOT AND COLD WATER HANDLES. MUST CLEAN SINKS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE SPILLS ON PREP AREA FLOOR UNDER FRYER. MUST CLEAN PREP AREA FLOOR UNDER AND AROUND EQUIPMENT AND MAINTAIN."
2365304,03/05/2020,PHOS THAI,4638 N WESTERN AVE,41.965989980278934,-87.68897226767825,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: A SIGN OR POSTER THAT NOTIFIES FOOD EMPLOYEES TO WASH THEIR HANDS NOT PROVIDED ON EXPOSED HAND WASHING SINK INN BAR AREA.SIGNS SHALL BE PROVIDED AT ALL HANDSHAKING SINKS USED BY FOOD EMPLOYEES | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET ON DOOR TO REACH IN COOLER IN REAR STORAGE AREA COOLER. INSTRUCTED TO REPAIR AND/OR REPLACE AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED ASSORTED FOOD ITEMS INSIDE COOLERS AND REFRIGERATION UNITS FOOD STORED INSIDE GROCERY BAGS. INSTRUCTED TO PROPERLY STORE ALL FOOD ITEMS INSIDE APPROVED FOOD GRADE CONTAINERS | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN FOOD DEBRIS BUILD UP FROM BASE OF COOKING EQUIPMENT, UNDER 3 COMPARTMENT SINK .MUST CLEAN DUST BUILD UP FROM SHELVING UNITS IN BAR AREA | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST REPLACE AND CLEAN FROM BLACK SLIMY SUBSTANCE BUILD UP ON CAULKING BETWEEN 3 COMPARTMENT SINK AND WALL IN DISHWASHING AREA | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT."
